2016-01-04,428.82
2016-01-05,435.9
2016-01-06,432.62
2016-01-07,430.49
2016-01-08,454.29
2016-01-09,453.71
2016-01-10,447.46
2016-01-11,447.29
2016-01-12,448.09
2016-01-13,442.4
2016-01-14,430.24
2016-01-15,416.78
2016-01-16,380.95
2016-01-17,381.85
2016-01-18,383.97
2016-01-19,384.97
2016-01-20,384.51
2016-01-21,409.94
2016-01-22,406.89
2016-01-23,386.5
2016-01-24,391.01
2016-01-25,400.44
2016-01-26,393.52
2016-01-27,393.96
2016-01-28,392.71
2016-01-29,381.27
2016-01-30,378.36
2016-01-31,378.5
2016-02-01,374.88
2016-02-02,373.13
2016-02-03,374.48
2016-02-04,373.58
2016-02-05,386.49
2016-02-06,384.98
2016-02-07,377.2
2016-02-08,376.51
2016-02-09,374.29
2016-02-10,375.99
2016-02-11,380.99
2016-02-12,379.23
2016-02-13,385.62
2016-02-14,394.46
2016-02-15,404.94
2016-02-16,403.65
2016-02-17,409.41
2016-02-18,418.71
2016-02-19,421.63
2016-02-20,423.68
2016-02-21,437.93
2016-02-22,439.65
2016-02-23,436.45
2016-02-24,423.36
2016-02-25,424.75
2016-02-26,424.8
2016-02-27,429.78
2016-02-28,432.82
2016-02-29,435.08
2016-03-01,437.51
2016-03-02,434.55
2016-03-03,427.17
2016-03-04,420.8
2016-03-05,412.45
2016-03-06,402.65
2016-03-07,407.74
2016-03-08,413.29
2016-03-09,413.25
2016-03-10,413.98
2016-03-11,417.69
2016-03-12,419.3
2016-03-13,413.29
2016-03-14,414.15
2016-03-15,415.69
2016-03-16,416.77
2016-03-17,417.92
2016-03-18,418.18
2016-03-19,409.92
2016-03-20,409.34
2016-03-21,411.86
2016-03-22,412.92
2016-03-23,417.59
2016-03-24,417.98
2016-03-25,416.66
2016-03-26,417.48
2016-03-27,418.81
2016-03-28,424.96
2016-03-29,422.26
2016-03-30,416.09
2016-03-31,414.15
2016-04-01,416.24
2016-04-02,417.55
2016-04-03,419.67
2016-04-04,419.65
2016-04-05,420.1
2016-04-06,422.4
2016-04-07,422.05
2016-04-08,421.8
2016-04-09,419.27
2016-04-10,418.68
2016-04-11,421.14
2016-04-12,423.21
2016-04-13,425.64
2016-04-14,424.27
2016-04-15,425.59
2016-04-16,430.05
2016-04-17,430.95
2016-04-18,428.62
2016-04-19,429.08
2016-04-20,435.11
2016-04-21,441.91
2016-04-22,448.44
2016-04-23,447.37
2016-04-24,451.34
2016-04-25,459.43
2016-04-26,462.29
2016-04-27,465.64
2016-04-28,449.52
2016-04-29,448.45
2016-04-30,454.02
2016-05-01,449.95
2016-05-02,450.76
2016-05-03,445.11
2016-05-04,449.21
2016-05-05,447.35
2016-05-06,449.21
2016-05-07,457.04
2016-05-08,459.48
2016-05-09,459.14
2016-05-10,460.46
2016-05-11,453.25
2016-05-12,452.83
2016-05-13,454.16
2016-05-14,456
2016-05-15,456.43
2016-05-16,458.46
2016-05-17,454.84
2016-05-18,454.47
2016-05-19,454.04
2016-05-20,442.93
2016-05-21,443
2016-05-22,443.52
2016-05-23,440.85
2016-05-24,444.24
2016-05-25,447.5
2016-05-26,450.46
2016-05-27,458.82
2016-05-28,480.71
2016-05-29,519.5
2016-05-30,533.44
2016-05-31,536.13
2016-06-01,532.91
2016-06-02,536.41
2016-06-03,541.83
2016-06-04,568.92
2016-06-05,574.1
2016-06-06,577.44
2016-06-07,584.11
2016-06-08,578.53
2016-06-09,580.91
2016-06-10,577.38
2016-06-11,580.7
2016-06-12,609.23
2016-06-13,666.1
2016-06-14,695.99
2016-06-15,685.76
2016-06-16,703.27
2016-06-17,756.96
2016-06-18,749.43
2016-06-19,758.16
2016-06-20,760.72
2016-06-21,726.2
2016-06-22,664.82
2016-06-23,615
2016-06-24,623.81
2016-06-25,663.66
2016-06-26,659.88
2016-06-27,633.42
2016-06-28,649.79
2016-06-29,644.97
2016-06-30,641.99
2016-07-01,670.4
2016-07-02,678.97
2016-07-03,693.16
2016-07-04,665.83
2016-07-05,675.93
2016-07-06,670.73
2016-07-07,668.43
2016-07-08,639.53
2016-07-09,656.05
2016-07-10,648.43
2016-07-11,648.54
2016-07-12,650.82
2016-07-13,663.68
2016-07-14,657.95
2016-07-15,660.7
2016-07-16,664.16
2016-07-17,665.75
2016-07-18,677.95
2016-07-19,673.77
