"['314.08', '330.86', '334.88', '333.9', '325.14', '327.75', '335.44', '334.99', '329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '1']"
"['330.86', '334.88', '333.9', '325.14', '327.75', '335.44', '334.99', '329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '1']"
"['334.88', '333.9', '325.14', '327.75', '335.44', '334.99', '329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '1']"
"['333.9', '325.14', '327.75', '335.44', '334.99', '329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '1']"
"['325.14', '327.75', '335.44', '334.99', '329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '1']"
"['327.75', '335.44', '334.99', '329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '0']"
"['335.44', '334.99', '329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '1']"
"['334.99', '329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '1']"
"['329.2', '321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '1']"
"['321.77', '326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '0']"
"['326.15', '323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '0']"
"['323.97', '323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '1']"
"['323.24', '321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '0']"
"['321.26', '335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '0']"
"['335.8', '347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '0']"
"['347.14', '357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '0']"
"['357.35', '356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '1']"
"['356.8', '366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '1']"
"['366.64', '373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '0']"
"['373.97', '364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '0']"
"['364.56', '358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '0']"
"['358.25', '362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '1']"
"['362.24', '362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '1']"
"['362.1', '388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '0']"
"['388.16', '392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '1']"
"['392.95', '394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '1']"
"['394.58', '404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '0']"
"['404.63', '416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '0']"
"['416.85', '423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '1']"
"['423.3', '444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '0']"
"['444.94', '431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '0']"
"['431.9', '436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '1']"
"['436.16', '442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '0']"
"['442.7', '461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '0']"
"['461.23', '455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '0']"
"['455.18', '454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '1']"
"['454.77', '461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '0']"
"['461.99', '461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '0']"
"['461.95', '447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '0']"
"['447.36', '437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '0']"
"['437.06', '437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '1']"
"['437.05', '442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '1']"
"['442.7', '454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '1']"
"['454.47', '446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '0']"
"['446.76', '422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '1']"
"['422.72', '420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '0']"
"['420.68', '422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '0']"
"['422.21', '429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '1']"
"['429.29', '428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '1']"
"['428.74', '428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '0']"
"['428.85', '433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '1']"
"['433.36', '433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '0']"
"['433.36', '428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '0']"
"['428.82', '435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '0']"
"['435.9', '432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '1']"
"['432.62', '430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '0']"
"['430.49', '454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '0']"
"['454.29', '453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '1']"
"['453.71', '447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '0']"
"['447.46', '447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '1']"
"['447.29', '448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '0']"
"['448.09', '442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '0']"
"['442.4', '430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '0']"
"['430.24', '416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '0']"
"['416.78', '380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '1']"
"['380.95', '381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '1']"
"['381.85', '383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '0']"
"['383.97', '384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '1']"
"['384.97', '384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '1']"
"['384.51', '409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '1']"
"['409.94', '406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '0']"
"['406.89', '386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '1']"
"['386.5', '391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '1']"
"['391.01', '400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '1']"
"['400.44', '393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '1']"
"['393.52', '393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '1']"
"['393.96', '392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '1']"
"['392.71', '381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '0']"
"['381.27', '378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '0']"
"['378.36', '378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '1']"
"['378.5', '374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '1']"
"['374.88', '373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '1']"
"['373.13', '374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '1']"
"['374.48', '373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '1']"
"['373.58', '386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '1']"
"['386.49', '384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '0']"
"['384.98', '377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '0']"
"['377.2', '376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '0']"
"['376.51', '374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '0']"
"['374.29', '375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '0']"
"['375.99', '380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '1']"
"['380.99', '379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '1']"
"['379.23', '385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '0']"
"['385.62', '394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '1']"
"['394.46', '404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '413.98', '1']"
"['404.94', '403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '413.98', '417.69', '1']"
"['403.65', '409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '413.98', '417.69', '419.3', '0']"
"['409.41', '418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '413.98', '417.69', '419.3', '413.29', '1']"
"['418.71', '421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '413.98', '417.69', '419.3', '413.29', '414.15', '1']"
"['421.63', '423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '413.98', '417.69', '419.3', '413.29', '414.15', '415.69', '1']"
"['423.68', '437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '413.98', '417.69', '419.3', '413.29', '414.15', '415.69', '416.77', '1']"
"['437.93', '439.65', '436.45', '423.36', '424.75', '424.8', '429.78', '432.82', '435.08', '437.51', '434.55', '427.17', '420.8', '412.45', '402.65', '407.74', '413.29', '413.25', '413.98', '417.69', '419.3', '413.29', '414.15', '415.69', '416.77', '417.92', '1']"
