477.75, 476.97, 487.62, 483.33, 482.07, 482.93, 472.59, 
476.97, 487.62, 483.33, 482.07, 482.93, 472.59, 470.93, 
487.62, 483.33, 482.07, 482.93, 472.59, 470.93, 480.79, 
483.33, 482.07, 482.93, 472.59, 470.93, 480.79, 475.53, 
482.07, 482.93, 472.59, 470.93, 480.79, 475.53, 474.44, 
482.93, 472.59, 470.93, 480.79, 475.53, 474.44, 478.16, 
472.59, 470.93, 480.79, 475.53, 474.44, 478.16, 477.25, 
470.93, 480.79, 475.53, 474.44, 478.16, 477.25, 473.9, 
480.79, 475.53, 474.44, 478.16, 477.25, 473.9, 455.35, 
475.53, 474.44, 478.16, 477.25, 473.9, 455.35, 454.89, 
474.44, 478.16, 477.25, 473.9, 455.35, 454.89, 426.72, 
478.16, 477.25, 473.9, 455.35, 454.89, 426.72, 398.59, 
477.25, 473.9, 455.35, 454.89, 426.72, 398.59, 408.04, 
473.9, 455.35, 454.89, 426.72, 398.59, 408.04, 402.66, 
455.35, 454.89, 426.72, 398.59, 408.04, 402.66, 399.96, 
454.89, 426.72, 398.59, 408.04, 402.66, 399.96, 425.2, 
426.72, 398.59, 408.04, 402.66, 399.96, 425.2, 425.22, 
398.59, 408.04, 402.66, 399.96, 425.2, 425.22, 410.39, 
408.04, 402.66, 399.96, 425.2, 425.22, 410.39, 399.63, 
402.66, 399.96, 425.2, 425.22, 410.39, 399.63, 400.86, 
399.96, 425.2, 425.22, 410.39, 399.63, 400.86, 384.12, 
425.2, 425.22, 410.39, 399.63, 400.86, 384.12, 376.68, 
425.22, 410.39, 399.63, 400.86, 384.12, 376.68, 384.7, 
410.39, 399.63, 400.86, 384.12, 376.68, 384.7, 373.14, 
399.63, 400.86, 384.12, 376.68, 384.7, 373.14, 375.96, 
400.86, 384.12, 376.68, 384.7, 373.14, 375.96, 362.11, 
384.12, 376.68, 384.7, 373.14, 375.96, 362.11, 334.94, 
376.68, 384.7, 373.14, 375.96, 362.11, 334.94, 315.09, 
384.7, 373.14, 375.96, 362.11, 334.94, 315.09, 333.68, 
373.14, 375.96, 362.11, 334.94, 315.09, 333.68, 331, 
375.96, 362.11, 334.94, 315.09, 333.68, 331, 345.6, 
362.11, 334.94, 315.09, 333.68, 331, 345.6, 366.31, 
334.94, 315.09, 333.68, 331, 345.6, 366.31, 359.67, 
315.09, 333.68, 331, 345.6, 366.31, 359.67, 366.33, 
333.68, 331, 345.6, 366.31, 359.67, 366.33, 369.74, 
331, 345.6, 366.31, 359.67, 366.33, 369.74, 383.29, 
345.6, 366.31, 359.67, 366.33, 369.74, 383.29, 402.46, 
366.31, 359.67, 366.33, 369.74, 383.29, 402.46, 392.54, 
359.67, 366.33, 369.74, 383.29, 402.46, 392.54, 381.82, 
366.33, 369.74, 383.29, 402.46, 392.54, 381.82, 380.69, 
369.74, 383.29, 402.46, 392.54, 381.82, 380.69, 387.64, 
383.29, 402.46, 392.54, 381.82, 380.69, 387.64, 388.46, 
402.46, 392.54, 381.82, 380.69, 387.64, 388.46, 381.29, 
392.54, 381.82, 380.69, 387.64, 388.46, 381.29, 378.31, 
381.82, 380.69, 387.64, 388.46, 381.29, 378.31, 381.92, 
380.69, 387.64, 388.46, 381.29, 378.31, 381.92, 362.39, 
387.64, 388.46, 381.29, 378.31, 381.92, 362.39, 356.69, 
388.46, 381.29, 378.31, 381.92, 362.39, 356.69, 348.43, 
381.29, 378.31, 381.92, 362.39, 356.69, 348.43, 350.32, 
378.31, 381.92, 362.39, 356.69, 348.43, 350.32, 352.32, 
381.92, 362.39, 356.69, 348.43, 350.32, 352.32, 353.86, 
362.39, 356.69, 348.43, 350.32, 352.32, 353.86, 340.2, 
356.69, 348.43, 350.32, 352.32, 353.86, 340.2, 342.12, 
348.43, 350.32, 352.32, 353.86, 340.2, 342.12, 336.23, 
350.32, 352.32, 353.86, 340.2, 342.12, 336.23, 326.35, 
352.32, 353.86, 340.2, 342.12, 336.23, 326.35, 324.45, 
353.86, 340.2, 342.12, 336.23, 326.35, 324.45, 326.45, 
340.2, 342.12, 336.23, 326.35, 324.45, 326.45, 327.98, 
342.12, 336.23, 326.35, 324.45, 326.45, 327.98, 341.03, 
336.23, 326.35, 324.45, 326.45, 327.98, 341.03, 346.86, 
326.35, 324.45, 326.45, 327.98, 341.03, 346.86, 342.99, 
324.45, 326.45, 327.98, 341.03, 346.86, 342.99, 344.23, 
326.45, 327.98, 341.03, 346.86, 342.99, 344.23, 357.54, 
327.98, 341.03, 346.86, 342.99, 344.23, 357.54, 374.76, 
341.03, 346.86, 342.99, 344.23, 357.54, 374.76, 366.74, 
346.86, 342.99, 344.23, 357.54, 374.76, 366.74, 413.77, 
342.99, 344.23, 357.54, 374.76, 366.74, 413.77, 418.8, 
344.23, 357.54, 374.76, 366.74, 413.77, 418.8, 396.8, 
357.54, 374.76, 366.74, 413.77, 418.8, 396.8, 379.74, 
374.76, 366.74, 413.77, 418.8, 396.8, 379.74, 386.74, 
366.74, 413.77, 418.8, 396.8, 379.74, 386.74, 388.9, 
413.77, 418.8, 396.8, 379.74, 386.74, 388.9, 376.57, 
418.8, 396.8, 379.74, 386.74, 388.9, 376.57, 376.93, 
396.8, 379.74, 386.74, 388.9, 376.57, 376.93, 361.7, 
379.74, 386.74, 388.9, 376.57, 376.93, 361.7, 351.01, 
386.74, 388.9, 376.57, 376.93, 361.7, 351.01, 355.25, 
388.9, 376.57, 376.93, 361.7, 351.01, 355.25, 363.06, 
376.57, 376.93, 361.7, 351.01, 355.25, 363.06, 378.3, 
376.93, 361.7, 351.01, 355.25, 363.06, 378.3, 377.93, 
361.7, 351.01, 355.25, 363.06, 378.3, 377.93, 369.61, 
351.01, 355.25, 363.06, 378.3, 377.93, 369.61, 369.79, 
355.25, 363.06, 378.3, 377.93, 369.61, 369.79, 375.03, 
363.06, 378.3, 377.93, 369.61, 369.79, 375.03, 376.28, 
378.3, 377.93, 369.61, 369.79, 375.03, 376.28, 377.59, 
377.93, 369.61, 369.79, 375.03, 376.28, 377.59, 379.24, 
369.61, 369.79, 375.03, 376.28, 377.59, 379.24, 381.39, 
369.79, 375.03, 376.28, 377.59, 379.24, 381.39, 377.54, 
375.03, 376.28, 377.59, 379.24, 381.39, 377.54, 372.21, 
376.28, 377.59, 379.24, 381.39, 377.54, 372.21, 372.56, 
377.59, 379.24, 381.39, 377.54, 372.21, 372.56, 375.12, 
379.24, 381.39, 377.54, 372.21, 372.56, 375.12, 375.34, 
381.39, 377.54, 372.21, 372.56, 375.12, 375.34, 365.7, 
377.54, 372.21, 372.56, 375.12, 375.34, 365.7, 352.35, 
372.21, 372.56, 375.12, 375.34, 365.7, 352.35, 348.02, 
372.56, 375.12, 375.34, 365.7, 352.35, 348.02, 349.98, 
375.12, 375.34, 365.7, 352.35, 348.02, 349.98, 352.15, 
375.34, 365.7, 352.35, 348.02, 349.98, 352.15, 347.43, 
365.7, 352.35, 348.02, 349.98, 352.15, 347.43, 351.11, 
352.35, 348.02, 349.98, 352.15, 347.43, 351.11, 340.24, 
348.02, 349.98, 352.15, 347.43, 351.11, 340.24, 330.69, 
349.98, 352.15, 347.43, 351.11, 340.24, 330.69, 320.79, 
352.15, 347.43, 351.11, 340.24, 330.69, 320.79, 312.43, 
347.43, 351.11, 340.24, 330.69, 320.79, 312.43, 314.99, 
351.11, 340.24, 330.69, 320.79, 312.43, 314.99, 326.96, 
340.24, 330.69, 320.79, 312.43, 314.99, 326.96, 322.57, 
330.69, 320.79, 312.43, 314.99, 326.96, 322.57, 330.07, 
320.79, 312.43, 314.99, 326.96, 322.57, 330.07, 334.74, 
312.43, 314.99, 326.96, 322.57, 330.07, 334.74, 325.19, 
314.99, 326.96, 322.57, 330.07, 334.74, 325.19, 318.48, 
326.96, 322.57, 330.07, 334.74, 325.19, 318.48, 326.1, 
322.57, 330.07, 334.74, 325.19, 318.48, 326.1, 316.53, 
330.07, 334.74, 325.19, 318.48, 326.1, 316.53, 316.67, 
334.74, 325.19, 318.48, 326.1, 316.53, 316.67, 314.42, 
325.19, 318.48, 326.1, 316.53, 316.67, 314.42, 309.81, 
318.48, 326.1, 316.53, 316.67, 314.42, 309.81, 316.9, 
326.1, 316.53, 316.67, 314.42, 309.81, 316.9, 315.23, 
316.53, 316.67, 314.42, 309.81, 316.9, 315.23, 315.03, 
316.67, 314.42, 309.81, 316.9, 315.23, 315.03, 293.11, 
314.42, 309.81, 316.9, 315.23, 315.03, 293.11, 271.68, 
309.81, 316.9, 315.23, 315.03, 293.11, 271.68, 271.39, 
316.9, 315.23, 315.03, 293.11, 271.68, 271.39, 282.85, 
315.23, 315.03, 293.11, 271.68, 271.39, 282.85, 293.46, 
315.03, 293.11, 271.68, 271.39, 282.85, 293.46, 287.17, 
293.11, 271.68, 271.39, 282.85, 293.46, 287.17, 278.13, 
271.68, 271.39, 282.85, 293.46, 287.17, 278.13, 277.14, 
271.39, 282.85, 293.46, 287.17, 278.13, 277.14, 268.93, 
282.85, 293.46, 287.17, 278.13, 277.14, 268.93, 268.91, 
293.46, 287.17, 278.13, 277.14, 268.93, 268.91, 234.63, 
287.17, 278.13, 277.14, 268.93, 268.91, 234.63, 192.13, 
278.13, 277.14, 268.93, 268.91, 234.63, 192.13, 208.79, 
277.14, 268.93, 268.91, 234.63, 192.13, 208.79, 208.81, 
268.93, 268.91, 234.63, 192.13, 208.79, 208.81, 200.21, 
268.91, 234.63, 192.13, 208.79, 208.81, 200.21, 209.06, 
234.63, 192.13, 208.79, 208.81, 200.21, 209.06, 215.72, 
192.13, 208.79, 208.81, 200.21, 209.06, 215.72, 211.52, 
208.79, 208.81, 200.21, 209.06, 215.72, 211.52, 220, 
208.81, 200.21, 209.06, 215.72, 211.52, 220, 232.36, 
200.21, 209.06, 215.72, 211.52, 220, 232.36, 232.38, 
209.06, 215.72, 211.52, 220, 232.36, 232.38, 246.29, 
215.72, 211.52, 220, 232.36, 232.38, 246.29, 250.55, 
211.52, 220, 232.36, 232.38, 246.29, 250.55, 273.97, 
220, 232.36, 232.38, 246.29, 250.55, 273.97, 261.86, 
232.36, 232.38, 246.29, 250.55, 273.97, 261.86, 240.7, 
232.38, 246.29, 250.55, 273.97, 261.86, 240.7, 232.02, 
246.29, 250.55, 273.97, 261.86, 240.7, 232.02, 228.99, 
250.55, 273.97, 261.86, 240.7, 232.02, 228.99, 223.65, 
273.97, 261.86, 240.7, 232.02, 228.99, 223.65, 223.54, 
261.86, 240.7, 232.02, 228.99, 223.65, 223.54, 230.6, 
240.7, 232.02, 228.99, 223.65, 223.54, 230.6, 229.09, 
232.02, 228.99, 223.65, 223.54, 230.6, 229.09, 226.62, 
228.99, 223.65, 223.54, 230.6, 229.09, 226.62, 218.86, 
223.65, 223.54, 230.6, 229.09, 226.62, 218.86, 222.08, 
223.54, 230.6, 229.09, 226.62, 218.86, 222.08, 227.2, 
230.6, 229.09, 226.62, 218.86, 222.08, 227.2, 223.57, 
229.09, 226.62, 218.86, 222.08, 227.2, 223.57, 220.59, 
226.62, 218.86, 222.08, 227.2, 223.57, 220.59, 219.78, 
218.86, 222.08, 227.2, 223.57, 220.59, 219.78, 220.27, 
222.08, 227.2, 223.57, 220.59, 219.78, 220.27, 221.35, 
227.2, 223.57, 220.59, 219.78, 220.27, 221.35, 236.64, 
223.57, 220.59, 219.78, 220.27, 221.35, 236.64, 251.7, 
220.59, 219.78, 220.27, 221.35, 236.64, 251.7, 239.64, 
219.78, 220.27, 221.35, 236.64, 251.7, 239.64, 234.86, 
220.27, 221.35, 236.64, 251.7, 239.64, 234.86, 241.45, 
221.35, 236.64, 251.7, 239.64, 234.86, 241.45, 237.79, 
236.64, 251.7, 239.64, 234.86, 241.45, 237.79, 239.72, 
251.7, 239.64, 234.86, 241.45, 237.79, 239.72, 243, 
239.64, 234.86, 241.45, 237.79, 239.72, 243, 244.41, 
234.86, 241.45, 237.79, 239.72, 243, 244.41, 237.8, 
241.45, 237.79, 239.72, 243, 244.41, 237.8, 239.13, 
237.79, 239.72, 243, 244.41, 237.8, 239.13, 238.4, 
239.72, 243, 244.41, 237.8, 239.13, 238.4, 237.49, 
243, 244.41, 237.8, 239.13, 238.4, 237.49, 236.25, 
244.41, 237.8, 239.13, 238.4, 237.49, 236.25, 252.63, 
237.8, 239.13, 238.4, 237.49, 236.25, 252.63, 257.25, 
239.13, 238.4, 237.49, 236.25, 252.63, 257.25, 253.49, 
238.4, 237.49, 236.25, 252.63, 257.25, 253.49, 267.96, 
237.49, 236.25, 252.63, 257.25, 253.49, 267.96, 279.85, 
236.25, 252.63, 257.25, 253.49, 267.96, 279.85, 275.94, 
252.63, 257.25, 253.49, 267.96, 279.85, 275.94, 273.65, 
257.25, 253.49, 267.96, 279.85, 275.94, 273.65, 273.22, 
253.49, 267.96, 279.85, 275.94, 273.65, 273.22, 275.99, 
267.96, 279.85, 275.94, 273.65, 273.22, 275.99, 275.01, 
279.85, 275.94, 273.65, 273.22, 275.99, 275.01, 286.53, 
275.94, 273.65, 273.22, 275.99, 275.01, 286.53, 292.42, 
273.65, 273.22, 275.99, 275.01, 286.53, 292.42, 295.09, 
273.22, 275.99, 275.01, 286.53, 292.42, 295.09, 294.94, 
275.99, 275.01, 286.53, 292.42, 295.09, 294.94, 287.83, 
275.01, 286.53, 292.42, 295.09, 294.94, 287.83, 282.82, 
286.53, 292.42, 295.09, 294.94, 287.83, 282.82, 282.14, 
292.42, 295.09, 294.94, 287.83, 282.82, 282.14, 290.83, 
295.09, 294.94, 287.83, 282.82, 282.14, 290.83, 287.38, 
294.94, 287.83, 282.82, 282.14, 290.83, 287.38, 265.06, 
287.83, 282.82, 282.14, 290.83, 287.38, 265.06, 258.2, 
282.82, 282.14, 290.83, 287.38, 265.06, 258.2, 260.33, 
282.14, 290.83, 287.38, 265.06, 258.2, 260.33, 259.99, 
290.83, 287.38, 265.06, 258.2, 260.33, 259.99, 265.45, 
287.38, 265.06, 258.2, 260.33, 259.99, 265.45, 265.95, 
265.06, 258.2, 260.33, 259.99, 265.45, 265.95, 250.16, 
258.2, 260.33, 259.99, 265.45, 265.95, 250.16, 246.17, 
260.33, 259.99, 265.45, 265.95, 250.16, 246.17, 249.6, 
259.99, 265.45, 265.95, 250.16, 246.17, 249.6, 247.5, 
265.45, 265.95, 250.16, 246.17, 249.6, 247.5, 252.13, 
265.95, 250.16, 246.17, 249.6, 247.5, 252.13, 243.86, 
250.16, 246.17, 249.6, 247.5, 252.13, 243.86, 247.6, 
246.17, 249.6, 247.5, 252.13, 243.86, 247.6, 244.67, 
249.6, 247.5, 252.13, 243.86, 247.6, 244.67, 245.31, 
247.5, 252.13, 243.86, 247.6, 244.67, 245.31, 251.39, 
252.13, 243.86, 247.6, 244.67, 245.31, 251.39, 253.7, 
243.86, 247.6, 244.67, 245.31, 251.39, 253.7, 253.04, 
247.6, 244.67, 245.31, 251.39, 253.7, 253.04, 257.89, 
244.67, 245.31, 251.39, 253.7, 253.04, 257.89, 255.91, 
245.31, 251.39, 253.7, 253.04, 257.89, 255.91, 254.27, 
251.39, 253.7, 253.04, 257.89, 255.91, 254.27, 246.78, 
253.7, 253.04, 257.89, 255.91, 254.27, 246.78, 240.83, 
253.04, 257.89, 255.91, 254.27, 246.78, 240.83, 236.57, 
257.89, 255.91, 254.27, 246.78, 240.83, 236.57, 236.38, 
255.91, 254.27, 246.78, 240.83, 236.57, 236.38, 236.41, 
254.27, 246.78, 240.83, 236.57, 236.38, 236.41, 227.79, 
246.78, 240.83, 236.57, 236.38, 236.41, 227.79, 220.4, 
240.83, 236.57, 236.38, 236.41, 227.79, 220.4, 222.02, 
236.57, 236.38, 236.41, 227.79, 220.4, 222.02, 228.26, 
236.38, 236.41, 227.79, 220.4, 222.02, 228.26, 223.66, 
236.41, 227.79, 220.4, 222.02, 228.26, 223.66, 223.03, 
227.79, 220.4, 222.02, 228.26, 223.66, 223.03, 225.62, 
220.4, 222.02, 228.26, 223.66, 223.03, 225.62, 224.39, 
222.02, 228.26, 223.66, 223.03, 225.62, 224.39, 229.94, 
228.26, 223.66, 223.03, 225.62, 224.39, 229.94, 235.37, 
223.66, 223.03, 225.62, 224.39, 229.94, 235.37, 235.27, 
223.03, 225.62, 224.39, 229.94, 235.37, 235.27, 229.53, 
225.62, 224.39, 229.94, 235.37, 235.27, 229.53, 227.86, 
224.39, 229.94, 235.37, 235.27, 229.53, 227.86, 218.85, 
229.94, 235.37, 235.27, 229.53, 227.86, 218.85, 224.7, 
235.37, 235.27, 229.53, 227.86, 218.85, 224.7, 225.68, 
235.27, 229.53, 227.86, 218.85, 224.7, 225.68, 228.85, 
229.53, 227.86, 218.85, 224.7, 225.68, 228.85, 235.08, 
227.86, 218.85, 224.7, 225.68, 228.85, 235.08, 234.19, 
218.85, 224.7, 225.68, 228.85, 235.08, 234.19, 235.37, 
224.7, 225.68, 228.85, 235.08, 234.19, 235.37, 240.72, 
225.68, 228.85, 235.08, 234.19, 235.37, 240.72, 238.75, 
228.85, 235.08, 234.19, 235.37, 240.72, 238.75, 236.09, 
235.08, 234.19, 235.37, 240.72, 238.75, 236.09, 233.32, 
234.19, 235.37, 240.72, 238.75, 236.09, 233.32, 235.98, 
235.37, 240.72, 238.75, 236.09, 233.32, 235.98, 242.98, 
240.72, 238.75, 236.09, 233.32, 235.98, 242.98, 241.63, 
238.75, 236.09, 233.32, 235.98, 242.98, 241.63, 240.85, 
236.09, 233.32, 235.98, 242.98, 241.63, 240.85, 242.35, 
233.32, 235.98, 242.98, 241.63, 240.85, 242.35, 241.84, 
235.98, 242.98, 241.63, 240.85, 242.35, 241.84, 240.56, 
242.98, 241.63, 240.85, 242.35, 241.84, 240.56, 238.53, 
241.63, 240.85, 242.35, 241.84, 240.56, 238.53, 237.88, 
240.85, 242.35, 241.84, 240.56, 238.53, 237.88, 236.94, 
242.35, 241.84, 240.56, 238.53, 237.88, 236.94, 237.05, 
241.84, 240.56, 238.53, 237.88, 236.94, 237.05, 235.09, 
240.56, 238.53, 237.88, 236.94, 237.05, 235.09, 234.29, 
238.53, 237.88, 236.94, 237.05, 235.09, 234.29, 234.42, 
237.88, 236.94, 237.05, 235.09, 234.29, 234.42, 235.84, 
236.94, 237.05, 235.09, 234.29, 234.42, 235.84, 239.64, 
237.05, 235.09, 234.29, 234.42, 235.84, 239.64, 239.79, 
235.09, 234.29, 234.42, 235.84, 239.64, 239.79, 240.56, 
234.29, 234.42, 235.84, 239.64, 239.79, 240.56, 237.99, 
234.42, 235.84, 239.64, 239.79, 240.56, 237.99, 237.61, 
235.84, 239.64, 239.79, 240.56, 237.99, 237.61, 237.62, 
239.64, 239.79, 240.56, 237.99, 237.61, 237.62, 237.88, 
239.79, 240.56, 237.99, 237.61, 237.62, 237.88, 235.22, 
240.56, 237.99, 237.61, 237.62, 237.88, 235.22, 233.87, 
237.99, 237.61, 237.62, 237.88, 235.22, 233.87, 231.75, 
237.61, 237.62, 237.88, 235.22, 233.87, 231.75, 224.65, 
237.62, 237.88, 235.22, 233.87, 231.75, 224.65, 225.62, 
237.88, 235.22, 233.87, 231.75, 224.65, 225.62, 226.09, 
235.22, 233.87, 231.75, 224.65, 225.62, 226.09, 225.45, 
233.87, 231.75, 224.65, 225.62, 226.09, 225.45, 225.47, 
231.75, 224.65, 225.62, 226.09, 225.45, 225.47, 226.07, 
224.65, 225.62, 226.09, 225.45, 225.47, 226.07, 224.38, 
225.62, 226.09, 225.45, 225.47, 226.07, 224.38, 228.58, 
226.09, 225.45, 225.47, 226.07, 224.38, 228.58, 230.18, 
225.45, 225.47, 226.07, 224.38, 228.58, 230.18, 229.69, 
225.47, 226.07, 224.38, 228.58, 230.18, 229.69, 230.41, 
226.07, 224.38, 228.58, 230.18, 229.69, 230.41, 231.01, 
224.38, 228.58, 230.18, 229.69, 230.41, 231.01, 234.94, 
228.58, 230.18, 229.69, 230.41, 231.01, 234.94, 234.14, 
230.18, 229.69, 230.41, 231.01, 234.94, 234.14, 236.98, 
229.69, 230.41, 231.01, 234.94, 234.14, 236.98, 246.68, 
230.41, 231.01, 234.94, 234.14, 236.98, 246.68, 250.58, 
231.01, 234.94, 234.14, 236.98, 246.68, 250.58, 248.16, 
234.94, 234.14, 236.98, 246.68, 250.58, 248.16, 246.24, 
234.14, 236.98, 246.68, 250.58, 248.16, 246.24, 244.8, 
236.98, 246.68, 250.58, 248.16, 246.24, 244.8, 244.19, 
246.68, 250.58, 248.16, 246.24, 244.8, 244.19, 246.66, 
250.58, 248.16, 246.24, 244.8, 244.19, 246.66, 244.9, 
248.16, 246.24, 244.8, 244.19, 246.66, 244.9, 242.2, 
246.24, 244.8, 244.19, 246.66, 244.9, 242.2, 243.07, 
244.8, 244.19, 246.66, 244.9, 242.2, 243.07, 242.98, 
244.19, 246.66, 244.9, 242.2, 243.07, 242.98, 249, 
246.66, 244.9, 242.2, 243.07, 242.98, 249, 251.31, 
244.9, 242.2, 243.07, 242.98, 249, 251.31, 254.95, 
242.2, 243.07, 242.98, 249, 251.31, 254.95, 262.37, 
243.07, 242.98, 249, 251.31, 254.95, 262.37, 259, 
242.98, 249, 251.31, 254.95, 262.37, 259, 256.05, 
249, 251.31, 254.95, 262.37, 259, 256.05, 258.58, 
251.31, 254.95, 262.37, 259, 256.05, 258.58, 259.03, 
254.95, 262.37, 259, 256.05, 258.58, 259.03, 268.72, 
262.37, 259, 256.05, 258.58, 259.03, 268.72, 271.16, 
259, 256.05, 258.58, 259.03, 268.72, 271.16, 266.53, 
256.05, 258.58, 259.03, 268.72, 271.16, 266.53, 274.68, 
258.58, 259.03, 268.72, 271.16, 266.53, 274.68, 269.38, 
259.03, 268.72, 271.16, 266.53, 274.68, 269.38, 285.13, 
268.72, 271.16, 266.53, 274.68, 269.38, 285.13, 292.12, 
271.16, 266.53, 274.68, 269.38, 285.13, 292.12, 307.26, 
266.53, 274.68, 269.38, 285.13, 292.12, 307.26, 289.22, 
274.68, 269.38, 285.13, 292.12, 307.26, 289.22, 289.16, 
269.38, 285.13, 292.12, 307.26, 289.22, 289.16, 288.1, 
285.13, 292.12, 307.26, 289.22, 289.16, 288.1, 279.14, 
292.12, 307.26, 289.22, 289.16, 288.1, 279.14, 278.05, 
307.26, 289.22, 289.16, 288.1, 279.14, 278.05, 275.93, 
289.22, 289.16, 288.1, 279.14, 278.05, 275.93, 273.69, 
289.16, 288.1, 279.14, 278.05, 275.93, 273.69, 277.54, 
288.1, 279.14, 278.05, 275.93, 273.69, 277.54, 277.66, 
279.14, 278.05, 275.93, 273.69, 277.54, 277.66, 276.76, 
278.05, 275.93, 273.69, 277.54, 277.66, 276.76, 280.17, 
275.93, 273.69, 277.54, 277.66, 276.76, 280.17, 286.01, 
273.69, 277.54, 277.66, 276.76, 280.17, 286.01, 288.34, 
277.54, 277.66, 276.76, 280.17, 286.01, 288.34, 291.47, 
277.66, 276.76, 280.17, 286.01, 288.34, 291.47, 292.7, 
276.76, 280.17, 286.01, 288.34, 291.47, 292.7, 291.9, 
280.17, 286.01, 288.34, 291.47, 292.7, 291.9, 290.83, 
286.01, 288.34, 291.47, 292.7, 291.9, 290.83, 287.88, 
288.34, 291.47, 292.7, 291.9, 290.83, 287.88, 285.02, 
291.47, 292.7, 291.9, 290.83, 287.88, 285.02, 281.18, 
292.7, 291.9, 290.83, 287.88, 285.02, 281.18, 281.43, 
291.9, 290.83, 287.88, 285.02, 281.18, 281.43, 282.55, 
290.83, 287.88, 285.02, 281.18, 281.43, 282.55, 284.78, 
287.88, 285.02, 281.18, 281.43, 282.55, 284.78, 282.66, 
285.02, 281.18, 281.43, 282.55, 284.78, 282.66, 279.43, 
281.18, 281.43, 282.55, 284.78, 282.66, 279.43, 275.92, 
281.43, 282.55, 284.78, 282.66, 279.43, 275.92, 267.89, 
282.55, 284.78, 282.66, 279.43, 275.92, 267.89, 264.02, 
284.78, 282.66, 279.43, 275.92, 267.89, 264.02, 264.33, 
282.66, 279.43, 275.92, 267.89, 264.02, 264.33, 268.01, 
279.43, 275.92, 267.89, 264.02, 264.33, 268.01, 266.05, 
275.92, 267.89, 264.02, 264.33, 268.01, 266.05, 264.91, 
267.89, 264.02, 264.33, 268.01, 266.05, 264.91, 265.8, 
264.02, 264.33, 268.01, 266.05, 264.91, 265.8, 263.84, 
264.33, 268.01, 266.05, 264.91, 265.8, 263.84, 258.76, 
268.01, 266.05, 264.91, 265.8, 263.84, 258.76, 252.11, 
266.05, 264.91, 265.8, 263.84, 258.76, 252.11, 241.71, 
264.91, 265.8, 263.84, 258.76, 252.11, 241.71, 230.14, 
265.8, 263.84, 258.76, 252.11, 241.71, 230.14, 234.01, 
263.84, 258.76, 252.11, 241.71, 230.14, 234.01, 233.09, 
258.76, 252.11, 241.71, 230.14, 234.01, 233.09, 227.41, 
252.11, 241.71, 230.14, 234.01, 233.09, 227.41, 228.45, 
241.71, 230.14, 234.01, 233.09, 227.41, 228.45, 215.25, 
230.14, 234.01, 233.09, 227.41, 228.45, 215.25, 219.01, 
234.01, 233.09, 227.41, 228.45, 215.25, 219.01, 226.32, 
233.09, 227.41, 228.45, 215.25, 219.01, 226.32, 226.6, 
227.41, 228.45, 215.25, 219.01, 226.32, 226.6, 230.39, 
228.45, 215.25, 219.01, 226.32, 226.6, 230.39, 230.08, 
215.25, 219.01, 226.32, 226.6, 230.39, 230.08, 228.79, 
219.01, 226.32, 226.6, 230.39, 230.08, 228.79, 230.45, 
226.32, 226.6, 230.39, 230.08, 228.79, 230.45, 229.36, 
226.6, 230.39, 230.08, 228.79, 230.45, 229.36, 229.03, 
230.39, 230.08, 228.79, 230.45, 229.36, 229.03, 228.22, 
230.08, 228.79, 230.45, 229.36, 229.03, 228.22, 230.52, 
228.79, 230.45, 229.36, 229.03, 228.22, 230.52, 234.14, 
230.45, 229.36, 229.03, 228.22, 230.52, 234.14, 240.17, 
229.36, 229.03, 228.22, 230.52, 234.14, 240.17, 240.43, 
229.03, 228.22, 230.52, 234.14, 240.17, 240.43, 243.59, 
228.22, 230.52, 234.14, 240.17, 240.43, 243.59, 240.26, 
230.52, 234.14, 240.17, 240.43, 243.59, 240.26, 239.02, 
234.14, 240.17, 240.43, 243.59, 240.26, 239.02, 238.35, 
240.17, 240.43, 243.59, 240.26, 239.02, 238.35, 236.7, 
240.43, 243.59, 240.26, 239.02, 238.35, 236.7, 231.66, 
243.59, 240.26, 239.02, 238.35, 236.7, 231.66, 230.23, 
240.26, 239.02, 238.35, 236.7, 231.66, 230.23, 230.4, 
239.02, 238.35, 236.7, 231.66, 230.23, 230.4, 229.78, 
238.35, 236.7, 231.66, 230.23, 230.4, 229.78, 233.01, 
236.7, 231.66, 230.23, 230.4, 229.78, 233.01, 233.06, 
231.66, 230.23, 230.4, 229.78, 233.01, 233.06, 232.09, 
230.23, 230.4, 229.78, 233.01, 233.06, 232.09, 231.68, 
230.4, 229.78, 233.01, 233.06, 232.09, 231.68, 229.18, 
229.78, 233.01, 233.06, 232.09, 231.68, 229.18, 230.49, 
233.01, 233.06, 232.09, 231.68, 229.18, 230.49, 230.88, 
233.06, 232.09, 231.68, 229.18, 230.49, 230.88, 234.34, 
232.09, 231.68, 229.18, 230.49, 230.88, 234.34, 235.38, 
231.68, 229.18, 230.49, 230.88, 234.34, 235.38, 235.73, 
229.18, 230.49, 230.88, 234.34, 235.38, 235.73, 233.55, 
230.49, 230.88, 234.34, 235.38, 235.73, 233.55, 238.39, 
230.88, 234.34, 235.38, 235.73, 233.55, 238.39, 237.95, 
234.34, 235.38, 235.73, 233.55, 238.39, 237.95, 237.2, 
235.38, 235.73, 233.55, 238.39, 237.95, 237.2, 238.9, 
235.73, 233.55, 238.39, 237.95, 237.2, 238.9, 237.91, 
